id,title,severity,status,createdAt,resolvedAt,mttr,affectedServices,rootComponent,triggeredBy,resolvedBy,errorCode,customerImpact,summary,team,similarIncidents,region
INC-2206,CDN — Origin Shield SSL Negotiation Failure — West US 2,Sev2,Mitigating,2024-10-03T11:00:00.000Z,,,svc-cdn|svc-storage,comp-cdnOrigin,CR-9798,TSG-208,CDN-OriginSSLError,"~20,102 customers — CDN unable to fetch from origin — all requests returning 502",CDN unable to fetch from origin — all requests returning 502. Root component: comp-cdnOrigin. Triggered by CR-9798. Resolved using TSG-208.,team-net,INC-1542|INC-1923|INC-1327,Southeast Asia
INC-2221,Storage RP — Throttling on PUT Operations — Australia East,Sev2,Resolved,2024-10-03T11:00:00.000Z,2024-10-03T11:33:00.000Z,33 min,svc-storage|svc-monitor,comp-storageRP,,TSG-208,ThrottlingError-429,"~12,498 customers — Batch upload jobs failing with throttle errors",Batch upload jobs failing with throttle errors. Root component: comp-storageRP. Resolved using TSG-208.,team-storage,,UK South
INC-3033,Event Hub — Partition Rebalancing Storm — Japan East,Sev4,Resolved,2024-10-03T11:00:00.000Z,2024-10-03T11:15:00.000Z,15 min,svc-evhub|svc-keyvault|svc-functions,comp-evhubNS,,,PartitionRebalanceTimeout,~333 customers — Consumer disconnections during namespace scale-up,Consumer disconnections during namespace scale-up. Root component: comp-evhubNS.,team-msg,INC-1954|INC-2196|INC-1207,Japan East
INC-3112,Azure SQL — Replication Lag > 30s — North EU,Sev3,Resolved,2024-10-03T11:00:00.000Z,2024-10-03T11:41:00.000Z,41 min,svc-sql|svc-appSvc,comp-sqlEngine,,TSG-319,SQLReplicationLag,"~2,838 customers — Read replicas serving stale data — reporting discrepancies",Read replicas serving stale data — reporting discrepancies. Root component: comp-sqlEngine. Resolved using TSG-319.,team-sql,INC-1144|INC-2654,East US
INC-1709,Azure SQL — Replication Lag > 30s — Japan East,Sev2,Resolved,2024-10-02T11:00:00.000Z,2024-10-02T11:55:00.000Z,55 min,svc-sql,comp-sqlEngine,,TSG-319,SQLReplicationLag,"~27,419 customers — Read replicas serving stale data — reporting discrepancies",Read replicas serving stale data — reporting discrepancies. Root component: comp-sqlEngine. Resolved using TSG-319.,team-sql,INC-1438,East US 2
INC-2278,Monitor — Log Analytics Ingestion Lag — North EU,Sev2,Resolved,2024-10-02T11:00:00.000Z,2024-10-02T11:45:00.000Z,45 min,svc-monitor,comp-logAnalytics,CR-9774,TSG-221,IngestionLag,"~22,952 customers — Dashboards showing stale data — oncall missing signals",Dashboards showing stale data — oncall missing signals. Root component: comp-logAnalytics. Triggered by CR-9774. Resolved using TSG-221.,team-obs,,North EU
INC-3676,APIM Gateway — Backend Circuit Breaker Open — Japan East,Sev4,Resolved,2024-10-01T11:00:00.000Z,2024-10-01T11:24:00.000Z,24 min,svc-apim|svc-aad|svc-redis,comp-apimGW,CR-9795,TSG-248,APIM-BackendUnhealthy,~407 customers — All API traffic failing with 503 — 100% error rate,All API traffic failing with 503 — 100% error rate. Root component: comp-apimGW. Triggered by CR-9795. Resolved using TSG-248.,team-net,INC-3368|INC-2110|INC-1003,East US 2
INC-2173,Azure Files — SMB Mount Failures — North EU,Sev4,Resolved,2024-09-29T11:00:00.000Z,2024-09-29T11:09:00.000Z,9 min,svc-storage|svc-ado|svc-cdn,comp-storageFE,,TSG-441,SMBMountFailed-53,~296 customers — Azure Files shares unmountable from VMs,Azure Files shares unmountable from VMs. Root component: comp-storageFE. Resolved using TSG-441.,team-storage,INC-1954,East US
INC-3196,CDN — Cache Purge Propagation Delay — Japan East,Sev4,Resolved,2024-09-29T11:00:00.000Z,2024-09-29T11:05:00.000Z,5 min,svc-cdn|svc-storage,comp-cdnPOP,CR-9852,,CDN-PurgeTimeout,~149 customers — Stale content served after deployment — 5% of users seeing old UI,Stale content served after deployment — 5% of users seeing old UI. Root component: comp-cdnPOP. Triggered by CR-9852.,team-net,INC-2702,Japan East
INC-3237,Storage Frontend — Nginx Worker OOM — Japan East,Sev1,Mitigating,2024-09-29T11:00:00.000Z,,,svc-storage|svc-keyvault|svc-logicapps,comp-storageFE,CR-9867,,OOMKiller-nginx,"~18,110 customers — Storage frontend crashes — intermittent 502s",Storage frontend crashes — intermittent 502s. Root component: comp-storageFE. Triggered by CR-9867.,team-storage,,Australia East
INC-3704,Key Vault — Secret Rotation Failure — East US 2,Sev2,Resolved,2024-09-29T11:00:00.000Z,2024-09-29T12:17:00.000Z,77 min,svc-keyvault|svc-appSvc,comp-kvRP,,TSG-255,SecretRotationFailed,"~10,609 customers — Automated secret rotation stalled — expiry risk",Automated secret rotation stalled — expiry risk. Root component: comp-kvRP. Resolved using TSG-255.,team-sec,INC-1037|INC-3691,Australia East
INC-1596,ADO — Work Item Query Service Degradation — Australia East,Sev2,Resolved,2024-09-28T11:00:00.000Z,2024-09-28T12:29:00.000Z,89 min,svc-ado|svc-sql,comp-adoGit,,TSG-234,WIQLTimeout,"~20,600 customers — Work item boards loading slowly — PM productivity impacted",Work item boards loading slowly — PM productivity impacted. Root component: comp-adoGit. Resolved using TSG-234.,team-ado,INC-1099|INC-1347|INC-1285,North EU
INC-2724,App Service — Autoscale Not Triggering — UK South,Sev3,Resolved,2024-09-28T11:00:00.000Z,2024-09-28T11:34:00.000Z,34 min,svc-appSvc|svc-cosmos,comp-appPlan,,TSG-271,AutoscaleDecisionDelay,~815 customers — Traffic spike absorbing all instances — high error rate,Traffic spike absorbing all instances — high error rate. Root component: comp-appPlan. Resolved using TSG-271.,team-apps,,Australia East
INC-1244,CDN — Cache Purge Propagation Delay — West US 2,Sev1,Resolved,2024-09-27T11:00:00.000Z,2024-09-27T12:07:00.000Z,67 min,svc-cdn|svc-storage,comp-cdnPOP,,TSG-208,CDN-PurgeTimeout,"~88,640 customers — Stale content served after deployment — 5% of users seeing old UI",Stale content served after deployment — 5% of users seeing old UI. Root component: comp-cdnPOP. Resolved using TSG-208.,team-net,,Southeast Asia
INC-2527,ACR — Push Rate Limit Exceeded — West US 2,Sev3,Resolved,2024-09-27T11:00:00.000Z,2024-09-27T11:24:00.000Z,24 min,svc-acr|svc-ado,comp-acrRegistry,,,ACR-RateLimitExceeded,"~4,311 customers — CI pipeline image pushes rejected — build artifacts lost",CI pipeline image pushes rejected — build artifacts lost. Root component: comp-acrRegistry.,team-containers,INC-1542|INC-2410|INC-2297,West US 2
INC-3561,Key Vault — Access Policy Propagation Delay — Japan East,Sev3,Resolved,2024-09-27T11:00:00.000Z,2024-09-27T11:50:00.000Z,50 min,svc-keyvault,comp-kvRP,,,Forbidden-403,"~3,531 customers — New app identities unable to access secrets after RBAC grant",New app identities unable to access secrets after RBAC grant. Root component: comp-kvRP.,team-sec,INC-2714|INC-1251,North EU
INC-1156,Azure LB — SNAT Port Exhaustion — West US 2,Sev2,Resolved,2024-09-26T11:00:00.000Z,2024-09-26T12:28:00.000Z,88 min,svc-lb|svc-aks,comp-lbFrontend,CR-9810,TSG-227,LB-SNATPortExhausted,"~28,550 customers — Outbound connections failing — AKS pods unable to reach internet",Outbound connections failing — AKS pods unable to reach internet. Root component: comp-lbFrontend. Triggered by CR-9810. Resolved using TSG-227.,team-net,,Australia East
INC-2551,ACR — Push Rate Limit Exceeded — Japan East,Sev2,Resolved,2024-09-26T11:00:00.000Z,2024-09-26T11:45:00.000Z,45 min,svc-acr,comp-acrRegistry,,,ACR-RateLimitExceeded,"~1,708 customers — CI pipeline image pushes rejected — build artifacts lost",CI pipeline image pushes rejected — build artifacts lost. Root component: comp-acrRegistry.,team-containers,INC-2375|INC-1347|INC-1746,Southeast Asia
INC-1738,Cosmos DB — RU Throttling on Hot Partition — West US 2,Sev3,Resolved,2024-09-25T11:00:00.000Z,2024-09-25T11:38:00.000Z,38 min,svc-cosmos|svc-appSvc,comp-cosmosRU,CR-9876,,CosmosDB-429-TooManyRequests,"~3,475 customers — Document writes throttled — application backpressure accumulating",Document writes throttled — application backpressure accumulating. Root component: comp-cosmosRU. Triggered by CR-9876.,team-cosmos,,Southeast Asia
INC-2618,Azure Monitor — Alert Processing Delay > 10min — Australia East,Sev0,Resolved,2024-09-25T11:00:00.000Z,2024-09-25T15:26:00.000Z,266 min,svc-monitor,comp-monAlert,CR-9870,TSG-221,AlertEvalBacklog,"~254,525 customers — Critical alerts firing 10-45min late — SLO at risk",Critical alerts firing 10-45min late — SLO at risk. Root component: comp-monAlert. Triggered by CR-9870. Resolved using TSG-221.,team-obs,INC-1386|INC-1971,North EU
INC-2507,Azure SQL — TLS Handshake Timeout Cascade — Japan East,Sev0,Active,2024-09-24T11:00:00.000Z,,,svc-sql|svc-ado|svc-keyvault,comp-sqlGW,CR-9870,TSG-319,SSL_ERROR_HANDSHAKE_FAILURE,"~492,276 customers — CI/CD pipeline SQL checks failing — connection pool exhaustion",CI/CD pipeline SQL checks failing — connection pool exhaustion. Root component: comp-sqlGW. Triggered by CR-9870. Resolved using TSG-319.,team-sql,INC-1671|INC-1156|INC-1526,East US
INC-2581,Service Bus — Namespace Throttling — East US,Sev2,Resolved,2024-09-24T11:00:00.000Z,2024-09-24T11:41:00.000Z,41 min,svc-svcbus|svc-monitor,comp-svcbusBroker,CR-9909,TSG-258,ServiceBus-ThrottlingError,"~7,402 customers — Message send rate capped — order processing queued",Message send rate capped — order processing queued. Root component: comp-svcbusBroker. Triggered by CR-9909. Resolved using TSG-258.,team-msg,INC-2293,UK South
INC-1306,Azure Event Hub — Throughput Degradation — East US,Sev3,Resolved,2024-09-23T11:00:00.000Z,2024-09-23T11:23:00.000Z,23 min,svc-evhub|svc-functions,comp-evhubNS,CR-9795,,EventHubThrottlingException,"~1,269 customers — Consumer group lag accumulating — message delivery delay >90s",Consumer group lag accumulating — message delivery delay >90s. Root component: comp-evhubNS. Triggered by CR-9795.,team-msg,INC-1244,East US 2
INC-1393,ACR — Geo-Replication Sync Lag > 10min — East US 2,Sev3,Resolved,2024-09-23T11:00:00.000Z,2024-09-23T11:23:00.000Z,23 min,svc-acr,comp-acrGeo,CR-9858,TSG-241,ACR-GeoSyncTimeout,"~2,565 customers — Cross-region image availability degraded — DR runbooks at risk",Cross-region image availability degraded — DR runbooks at risk. Root component: comp-acrGeo. Triggered by CR-9858. Resolved using TSG-241.,team-containers,,Australia East
INC-1891,AKS — Upgrade Version Skew Crash — UK South,Sev3,Resolved,2024-09-23T11:00:00.000Z,2024-09-23T11:35:00.000Z,35 min,svc-aks,comp-aksCP,CR-9873,,AKS-VersionSkewError,"~2,484 customers — Mixed node versions causing scheduler failures",Mixed node versions causing scheduler failures. Root component: comp-aksCP. Triggered by CR-9873.,team-containers,,East US
INC-2854,LB — Backend Pool Drain During Deployment — East US,Sev2,Resolved,2024-09-23T11:00:00.000Z,2024-09-23T11:24:00.000Z,24 min,svc-lb|svc-appSvc|svc-apim,comp-lbBackend,,TSG-227,LB-BackendDrainTimeout,"~3,520 customers — Zero-downtime deployment stalled — old pods receiving traffic",Zero-downtime deployment stalled — old pods receiving traffic. Root component: comp-lbBackend. Resolved using TSG-227.,team-net,INC-1887|INC-1421|INC-1814,East US 2
INC-2877,Redis — Memory Eviction Storm — East US 2,Sev2,Resolved,2024-09-23T11:00:00.000Z,2024-09-23T12:07:00.000Z,67 min,svc-redis|svc-aad|svc-appSvc,comp-redisCluster,,,Redis-OOM-MaxMemory,"~4,790 customers — Hot keys evicted — session data lost for ~5% active users",Hot keys evicted — session data lost for ~5% active users. Root component: comp-redisCluster.,team-cache,INC-1167|INC-2184,Australia East
INC-2586,APIM Developer Portal — Identity Login Broken — East US 2,Sev4,Mitigating,2024-09-22T11:00:00.000Z,,,svc-apim|svc-lb,comp-apimPortal,,TSG-248,APIM-Portal-OIDCFailed,~418 customers — External developers unable to test APIs — partner escalation,External developers unable to test APIs — partner escalation. Root component: comp-apimPortal. Resolved using TSG-248.,team-net,INC-1003|INC-1270|INC-2451,Japan East
INC-3179,LB — Backend Pool Drain During Deployment — East US 2,Sev2,Mitigating,2024-09-22T11:00:00.000Z,,,svc-lb|svc-apim,comp-lbBackend,,TSG-227,LB-BackendDrainTimeout,"~25,806 customers — Zero-downtime deployment stalled — old pods receiving traffic",Zero-downtime deployment stalled — old pods receiving traffic. Root component: comp-lbBackend. Resolved using TSG-227.,team-net,INC-2648,East US
INC-3617,App Service — Deployment Slot Swap Hung — Southeast Asia,Sev4,Mitigating,2024-09-22T11:00:00.000Z,,,svc-appSvc|svc-sql,comp-appGW,,TSG-271,SlotSwapTimeout,~168 customers — Blue/green deployments blocked — rollback not possible,Blue/green deployments blocked — rollback not possible. Root component: comp-appGW. Resolved using TSG-271.,team-apps,INC-2247,West US 2
INC-1674,AKS — Node Pool OOM Eviction Storm — East US 2,Sev1,Resolved,2024-09-21T11:00:00.000Z,2024-09-21T12:39:00.000Z,99 min,svc-aks,comp-aksNodepool,CR-9906,TSG-301,AKS-OOMEviction,"~63,842 customers — Pods evicted across multiple nodes — service disruption",Pods evicted across multiple nodes — service disruption. Root component: comp-aksNodepool. Triggered by CR-9906. Resolved using TSG-301.,team-containers,INC-1013|INC-1059|INC-1306,North EU
INC-2460,AAD STS — Certificate Chain Mismatch — Australia East,Sev3,Resolved,2024-09-21T11:00:00.000Z,2024-09-21T11:37:00.000Z,37 min,svc-aad|svc-ado|svc-cosmos,comp-aadSTS,,,AADSTS700027,~325 customers — Token signing validation failures — 23% of auth requests rejected,Token signing validation failures — 23% of auth requests rejected. Root component: comp-aadSTS.,team-aad,INC-1017,East US 2
INC-2648,LB — Backend Pool Drain During Deployment — Japan East,Sev2,Active,2024-09-21T11:00:00.000Z,,,svc-lb|svc-aks,comp-lbBackend,CR-9912,TSG-227,LB-BackendDrainTimeout,"~14,686 customers — Zero-downtime deployment stalled — old pods receiving traffic",Zero-downtime deployment stalled — old pods receiving traffic. Root component: comp-lbBackend. Triggered by CR-9912. Resolved using TSG-227.,team-net,INC-1292|INC-1732,West US 2
INC-2864,Storage Frontend — Nginx Worker OOM — East US 2,Sev4,Resolved,2024-09-21T11:00:00.000Z,2024-09-21T11:05:00.000Z,5 min,svc-storage|svc-functions|svc-keyvault,comp-storageFE,CR-9882,TSG-208,OOMKiller-nginx,~120 customers — Storage frontend crashes — intermittent 502s,Storage frontend crashes — intermittent 502s. Root component: comp-storageFE. Triggered by CR-9882. Resolved using TSG-208.,team-storage,,East US
INC-1689,App Service — 503 Errors on Downstream SQL — Japan East,Sev0,Resolved,2024-09-20T11:00:00.000Z,2024-09-20T14:33:00.000Z,213 min,svc-appSvc|svc-redis|svc-keyvault,comp-appPlan,CR-9801,TSG-271,UpstreamConnectionFailure,"~249,290 customers — App Service apps returning 503 on DB-bound requests",App Service apps returning 503 on DB-bound requests. Root component: comp-appPlan. Triggered by CR-9801. Resolved using TSG-271.,team-apps,,East US 2
INC-2115,AAD — Conditional Access Policy Loop — North EU,Sev2,Resolved,2024-09-20T11:00:00.000Z,2024-09-20T11:43:00.000Z,43 min,svc-aad|svc-ado,comp-aadSTS,CR-9930,TSG-195,AADSTS53003,"~13,775 customers — MFA loop for enterprise tenants — users locked out",MFA loop for enterprise tenants — users locked out. Root component: comp-aadSTS. Triggered by CR-9930. Resolved using TSG-195.,team-aad,INC-2013,West US 2
INC-2543,Azure DevOps — Pipeline Execution Failures — West US 2,Sev1,Resolved,2024-09-20T11:00:00.000Z,2024-09-20T13:51:00.000Z,171 min,svc-ado|svc-aad,comp-adoPipeline,,TSG-234,PipelineAgentUnreachable,"~22,277 customers — CI/CD pipelines queued — no available agents",CI/CD pipelines queued — no available agents. Root component: comp-adoPipeline. Resolved using TSG-234.,team-ado,,West US 2
INC-3021,Logic Apps — Trigger Recurrence Drift — North EU,Sev4,Resolved,2024-09-20T11:00:00.000Z,2024-09-20T11:25:00.000Z,25 min,svc-logicapps|svc-storage,comp-logicEngine,CR-9858,TSG-214,LogicApps-RecurrenceDrift,~431 customers — Scheduled workflows running late by up to 45min,Scheduled workflows running late by up to 45min. Root component: comp-logicEngine. Triggered by CR-9858. Resolved using TSG-214.,team-apps,INC-1586|INC-2370|INC-2854,UK South
INC-2090,ADO — Artifact Feed Unavailable — Australia East,Sev2,Resolved,2024-09-19T11:00:00.000Z,2024-09-19T12:12:00.000Z,72 min,svc-ado|svc-sql|svc-aad,comp-adoPipeline,,TSG-234,NuGet-503,"~10,746 customers — Package restore failures blocking all builds",Package restore failures blocking all builds. Root component: comp-adoPipeline. Resolved using TSG-234.,team-ado,INC-1065,Japan East
INC-3152,AKS — Node Pool OOM Eviction Storm — West US 2,Sev2,Resolved,2024-09-19T11:00:00.000Z,2024-09-19T11:51:00.000Z,51 min,svc-aks|svc-monitor|svc-acr,comp-aksNodepool,CR-9831,TSG-301,AKS-OOMEviction,"~13,112 customers — Pods evicted across multiple nodes — service disruption",Pods evicted across multiple nodes — service disruption. Root component: comp-aksNodepool. Triggered by CR-9831. Resolved using TSG-301.,team-containers,,West US 2
INC-3368,Azure SQL — TLS Handshake Timeout Cascade — Australia East,Sev2,Resolved,2024-09-19T11:00:00.000Z,2024-09-19T11:43:00.000Z,43 min,svc-sql,comp-sqlGW,,TSG-319,SSL_ERROR_HANDSHAKE_FAILURE,"~15,210 customers — CI/CD pipeline SQL checks failing — connection pool exhaustion",CI/CD pipeline SQL checks failing — connection pool exhaustion. Root component: comp-sqlGW. Resolved using TSG-319.,team-sql,INC-2595|INC-2005,Australia East
INC-1260,Cosmos DB — Index Policy Rebuild Timeout — Southeast Asia,Sev3,Mitigating,2024-09-18T11:00:00.000Z,,,svc-cosmos|svc-functions|svc-aad,comp-cosmosRU,,,CosmosDB-IndexBuildTimeout,~464 customers — Queries returning full scans — 100× latency increase,Queries returning full scans — 100× latency increase. Root component: comp-cosmosRU.,team-cosmos,INC-1257|INC-2847,Australia East
INC-1365,Azure SQL — TLS Handshake Timeout Cascade — UK South,Sev4,Resolved,2024-09-18T11:00:00.000Z,2024-09-18T11:12:00.000Z,12 min,svc-sql|svc-ado,comp-sqlGW,,,SSL_ERROR_HANDSHAKE_FAILURE,~387 customers — CI/CD pipeline SQL checks failing — connection pool exhaustion,CI/CD pipeline SQL checks failing — connection pool exhaustion. Root component: comp-sqlGW.,team-sql,,East US
INC-2796,Logic Apps — Connector Timeout on Large Payload — East US,Sev2,Resolved,2024-09-18T11:00:00.000Z,2024-09-18T12:10:00.000Z,70 min,svc-logicapps|svc-svcbus,comp-logicEngine,CR-9771,TSG-214,LogicApps-PayloadOverflow,"~16,017 customers — File processing workflows failing on payloads > 100MB",File processing workflows failing on payloads > 100MB. Root component: comp-logicEngine. Triggered by CR-9771. Resolved using TSG-214.,team-apps,INC-1750|INC-2466|INC-2684,East US 2
INC-1684,Key Vault — Certificate Auto-Renewal Stuck — Japan East,Sev3,Resolved,2024-09-17T11:00:00.000Z,2024-09-17T11:36:00.000Z,36 min,svc-keyvault|svc-evhub|svc-svcbus,comp-kvHSM,,TSG-255,CertRenewalFailed,~655 customers — SSL certificates nearing expiry — manual intervention needed,SSL certificates nearing expiry — manual intervention needed. Root component: comp-kvHSM. Resolved using TSG-255.,team-sec,INC-1449|INC-1229,Australia East
INC-2475,Functions — Cold Start Spike > 30s — East US,Sev2,Resolved,2024-09-17T11:00:00.000Z,2024-09-17T11:56:00.000Z,56 min,svc-functions,comp-funcHost,CR-9864,TSG-265,Functions-ColdStartTimeout,"~2,402 customers — First invocations timing out — event-driven workflows stalling",First invocations timing out — event-driven workflows stalling. Root component: comp-funcHost. Triggered by CR-9864. Resolved using TSG-265.,team-apps,INC-1746|INC-1837,West US 2
INC-2908,Azure Event Hub — Throughput Degradation — Southeast Asia,Sev3,Resolved,2024-09-17T11:00:00.000Z,2024-09-17T11:13:00.000Z,13 min,svc-evhub|svc-monitor,comp-evhubNS,CR-9774,,EventHubThrottlingException,"~3,511 customers — Consumer group lag accumulating — message delivery delay >90s",Consumer group lag accumulating — message delivery delay >90s. Root component: comp-evhubNS. Triggered by CR-9774.,team-msg,INC-1738|INC-1937,East US
INC-1750,Monitor — Log Analytics Ingestion Lag — Australia East,Sev3,Resolved,2024-09-16T11:00:00.000Z,2024-09-16T11:13:00.000Z,13 min,svc-monitor|svc-aks,comp-logAnalytics,CR-9879,TSG-221,IngestionLag,"~2,441 customers — Dashboards showing stale data — oncall missing signals",Dashboards showing stale data — oncall missing signals. Root component: comp-logAnalytics. Triggered by CR-9879. Resolved using TSG-221.,team-obs,INC-1738|INC-1363,West US 2
INC-1767,AAD STS — Certificate Chain Mismatch — East US 2,Sev0,Resolved,2024-09-16T11:00:00.000Z,2024-09-16T15:48:00.000Z,288 min,svc-aad|svc-appSvc|svc-aks,comp-aadSTS,,TSG-195,AADSTS700027,"~241,723 customers — Token signing validation failures — 23% of auth requests rejected",Token signing validation failures — 23% of auth requests rejected. Root component: comp-aadSTS. Resolved using TSG-195.,team-aad,,East US
INC-1983,Cosmos DB — Index Policy Rebuild Timeout — East US 2,Sev3,Resolved,2024-09-16T11:00:00.000Z,2024-09-16T11:35:00.000Z,35 min,svc-cosmos,comp-cosmosRU,CR-9915,TSG-309,CosmosDB-IndexBuildTimeout,"~4,886 customers — Queries returning full scans — 100× latency increase",Queries returning full scans — 100× latency increase. Root component: comp-cosmosRU. Triggered by CR-9915. Resolved using TSG-309.,team-cosmos,,UK South
INC-2700,Redis — Memory Eviction Storm — East US 2,Sev2,Resolved,2024-09-16T11:00:00.000Z,2024-09-16T12:04:00.000Z,64 min,svc-redis,comp-redisCluster,CR-9915,TSG-279,Redis-OOM-MaxMemory,"~29,598 customers — Hot keys evicted — session data lost for ~5% active users",Hot keys evicted — session data lost for ~5% active users. Root component: comp-redisCluster. Triggered by CR-9915. Resolved using TSG-279.,team-cache,INC-1270|INC-2370,Australia East
INC-2753,Azure SQL — Replication Lag > 30s — West US 2,Sev3,Resolved,2024-09-16T11:00:00.000Z,2024-09-16T11:15:00.000Z,15 min,svc-sql,comp-sqlEngine,CR-9798,TSG-319,SQLReplicationLag,"~1,955 customers — Read replicas serving stale data — reporting discrepancies",Read replicas serving stale data — reporting discrepancies. Root component: comp-sqlEngine. Triggered by CR-9798. Resolved using TSG-319.,team-sql,,East US 2
INC-3175,CDN — Cache Purge Propagation Delay — North EU,Sev3,Mitigating,2024-09-16T11:00:00.000Z,,,svc-cdn|svc-storage,comp-cdnPOP,CR-9789,,CDN-PurgeTimeout,"~4,374 customers — Stale content served after deployment — 5% of users seeing old UI",Stale content served after deployment — 5% of users seeing old UI. Root component: comp-cdnPOP. Triggered by CR-9789.,team-net,,Southeast Asia
INC-3215,SQL DB — Deadlock Storm on High-Traffic Table — West US 2,Sev3,Mitigating,2024-09-16T11:00:00.000Z,,,svc-sql|svc-keyvault,comp-sqlEngine,CR-9789,TSG-319,SQL-1205-Deadlock,"~3,294 customers — Transaction rollbacks affecting financial reporting jobs",Transaction rollbacks affecting financial reporting jobs. Root component: comp-sqlEngine. Triggered by CR-9789. Resolved using TSG-319.,team-sql,,North EU
INC-3420,AKS — CoreDNS Resolution Failures — North EU,Sev2,Active,2024-09-16T11:00:00.000Z,,,svc-aks|svc-monitor,comp-aksCP,,,AKS-DNSResolutionFailure,"~7,688 customers — Inter-pod service discovery broken — microservices can't connect",Inter-pod service discovery broken — microservices can't connect. Root component: comp-aksCP.,team-containers,INC-2370|INC-1463,UK South
INC-1662,AKS — Upgrade Version Skew Crash — Southeast Asia,Sev4,Resolved,2024-09-15T11:00:00.000Z,2024-09-15T11:14:00.000Z,14 min,svc-aks|svc-keyvault|svc-lb,comp-aksCP,,TSG-301,AKS-VersionSkewError,~294 customers — Mixed node versions causing scheduler failures,Mixed node versions causing scheduler failures. Root component: comp-aksCP. Resolved using TSG-301.,team-containers,INC-1153,North EU
INC-1695,ADO — Artifact Feed Unavailable — North EU,Sev3,Resolved,2024-09-15T11:00:00.000Z,2024-09-15T11:43:00.000Z,43 min,svc-ado|svc-acr|svc-aad,comp-adoPipeline,,TSG-234,NuGet-503,"~2,356 customers — Package restore failures blocking all builds",Package restore failures blocking all builds. Root component: comp-adoPipeline. Resolved using TSG-234.,team-ado,,Southeast Asia
INC-2037,Functions — Storage Trigger Polling Lag — East US 2,Sev3,Mitigating,2024-09-15T11:00:00.000Z,,,svc-functions,comp-funcHost,,,Functions-StorageTriggerLag,"~3,319 customers — Blob-triggered functions delayed 10–20min — batch pipelines impacted",Blob-triggered functions delayed 10–20min — batch pipelines impacted. Root component: comp-funcHost.,team-apps,INC-1561,Japan East
INC-1023,Azure Event Hub — Throughput Degradation — UK South,Sev3,Resolved,2024-09-12T11:00:00.000Z,2024-09-12T11:53:00.000Z,53 min,svc-evhub|svc-functions,comp-evhubNS,,,EventHubThrottlingException,"~2,028 customers — Consumer group lag accumulating — message delivery delay >90s",Consumer group lag accumulating — message delivery delay >90s. Root component: comp-evhubNS.,team-msg,,West US 2
INC-1811,LB — Backend Pool Drain During Deployment — West US 2,Sev4,Resolved,2024-09-12T11:00:00.000Z,2024-09-12T11:23:00.000Z,23 min,svc-lb|svc-apim|svc-appSvc,comp-lbBackend,CR-9924,TSG-227,LB-BackendDrainTimeout,~321 customers — Zero-downtime deployment stalled — old pods receiving traffic,Zero-downtime deployment stalled — old pods receiving traffic. Root component: comp-lbBackend. Triggered by CR-9924. Resolved using TSG-227.,team-net,INC-1244,Japan East
INC-3082,APIM Developer Portal — Identity Login Broken — East US,Sev4,Active,2024-09-12T11:00:00.000Z,,,svc-apim|svc-lb,comp-apimPortal,CR-9858,TSG-248,APIM-Portal-OIDCFailed,~380 customers — External developers unable to test APIs — partner escalation,External developers unable to test APIs — partner escalation. Root component: comp-apimPortal. Triggered by CR-9858. Resolved using TSG-248.,team-net,INC-2759|INC-2235,East US
INC-3334,Cosmos DB — RU Throttling on Hot Partition — Australia East,Sev0,Resolved,2024-09-11T11:00:00.000Z,2024-09-11T15:05:00.000Z,245 min,svc-cosmos,comp-cosmosRU,,TSG-309,CosmosDB-429-TooManyRequests,"~393,423 customers — Document writes throttled — application backpressure accumulating",Document writes throttled — application backpressure accumulating. Root component: comp-cosmosRU. Resolved using TSG-309.,team-cosmos,INC-3161|INC-1653|INC-2021,East US
INC-1188,Logic Apps — Connector Timeout on Large Payload — Australia East,Sev2,Resolved,2024-09-10T11:00:00.000Z,2024-09-10T12:10:00.000Z,70 min,svc-logicapps|svc-storage,comp-logicEngine,CR-9816,TSG-214,LogicApps-PayloadOverflow,"~24,198 customers — File processing workflows failing on payloads > 100MB",File processing workflows failing on payloads > 100MB. Root component: comp-logicEngine. Triggered by CR-9816. Resolved using TSG-214.,team-apps,INC-1013|INC-1099|INC-1167,Australia East
INC-1853,APIM Developer Portal — Identity Login Broken — East US,Sev4,Resolved,2024-09-10T11:00:00.000Z,2024-09-10T11:13:00.000Z,13 min,svc-apim|svc-lb,comp-apimPortal,,,APIM-Portal-OIDCFailed,~250 customers — External developers unable to test APIs — partner escalation,External developers unable to test APIs — partner escalation. Root component: comp-apimPortal.,team-net,INC-1604|INC-1438,North EU
INC-1913,AKS — CoreDNS Resolution Failures — UK South,Sev2,Mitigating,2024-09-10T11:00:00.000Z,,,svc-aks|svc-keyvault|svc-aad,comp-aksCP,CR-9876,TSG-301,AKS-DNSResolutionFailure,"~19,643 customers — Inter-pod service discovery broken — microservices can't connect",Inter-pod service discovery broken — microservices can't connect. Root component: comp-aksCP. Triggered by CR-9876. Resolved using TSG-301.,team-containers,INC-1045|INC-1855,West US 2
